Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/psf/requests,3853,https://github.com/StyXman/requests,2017-02-06T16:27:16Z,2017-02-07T15:57:17Z,"['593734b77092439b533e8e0599be6d204867b751', 'b00d8bf474cf5e2850ba83a11b7e372dad4bf119', '571d2c2cd7495e6fb81f656abdd2b3d3f593f1f0']",2017-02-06T16:31:22Z,593734b77092439b533e8e0599be6d204867b751,2
https://github.com/psf/requests,3897,https://github.com/nateprewitt/requests,2017-02-28T21:49:01Z,2017-03-02T12:27:33Z,"['bfb202527d5e63dfa08dc1aab2280c20b5151b4a', '033dfc165d0c0946e95f5b3ac290c6c8fe3a813a', '1003fdf0f2731bc6398678bec9ff0414ac1e00bc', 'f239fe754d92b5c229e740987ab8176e8de64af0', 'a52fe6586c0bcadb1610b93d39c454e0ff83cd0f', '5a65a0dab1310fe5410c74bfca2f0c1d9262084d', '64b66b6409928605236cf989678643f65daa0014', 'be2f92b9e300d0b5c7af0fed7d1f421b06676d3a']",2017-02-28T21:59:09Z,a52fe6586c0bcadb1610b93d39c454e0ff83cd0f,4
https://github.com/psf/requests,3923,https://github.com/vbarbaresi/requests,2017-03-14T15:57:52Z,2017-03-15T21:29:18Z,"['02031e3e14eecab831c7aeb62befbe9ada3ad641', '9174925916b797e30d1f402ced4d835149af9efe', '9881be25f3d88e8cfcb1dd006cc7eeca37c08c83', '0380ac5893ffeb52e65ded5e22c785dd4f659496', '5a8bc193844b1d46d89784c11e62b3a4882afa25', 'cc2ac23c0d0253f10060c9bce3826b12122953ff', '052595ffbfd0464a5272a33927cd183c357beab0', 'd491e9f9b28815343d4114be51832960907b12d8']",2017-03-14T18:41:10Z,9881be25f3d88e8cfcb1dd006cc7eeca37c08c83,6
https://github.com/psf/requests,3927,https://github.com/bagerard/requests,2017-03-22T20:28:38Z,2017-03-22T20:28:38Z,"['7d8b87c37f3a5fb993fd83eda6888ac217cd108e', '42ec8b08f2446d0d69cb0c71816f6105dddc814d', '4207867aaf917ed8d223064cc5c163dfe027dc00']",2017-03-17T22:03:26Z,7d8b87c37f3a5fb993fd83eda6888ac217cd108e,3
https://github.com/psf/requests,3943,https://github.com/leo-b/requests,2017-03-29T14:53:28Z,2017-04-03T14:49:46Z,"['a180db963f08ab1a3b1fd036b3cd5f6bae791a5a', 'fe58c6fdd6c476657a2f390d24a6ca9fb7fa4c9b', '1e7ae063ce1b2368023baacd90dcb718611bd37d', '4c13678587f1fa7b23ad5c765ddf3ea056d18eb1', '93cb1ca763a6b1627e216a1f749fe1131f42a377', '28768b945c9caaf021e95c3bd82ffc8ea15d1fde', '1be6a17edc0580ca9a21bd820d391a5a7b28a96f']",2017-03-29T15:42:47Z,a180db963f08ab1a3b1fd036b3cd5f6bae791a5a,3
https://github.com/psf/requests,3979,https://github.com/schlamar/requests,2017-05-04T05:46:59Z,2017-05-04T13:31:54Z,"['724fd44b975c5a078a186e79417656772a3f8ecc', '4f34446b363d3dec84eedb410df79e5e3773cde9', '1c38e1f5f64c5da8a39a890d9205dd49297a9914', '5c389cf3f533846456de9f56d1fea5687a0e2671']",2017-04-20T13:42:43Z,724fd44b975c5a078a186e79417656772a3f8ecc,6
https://github.com/psf/requests,3988,https://github.com/Lukasa/requests,2017-05-03T08:23:02Z,2017-05-03T14:28:39Z,"['8db8a7d82dad23b7e718f756c71f6420537e023e', 'd89f8c0d70195d1ee707426ac7f3bdab870e0a18', 'fcc3b7d7b1c50dadaa385526a27f338fce9c3890']",2017-04-24T17:36:21Z,8db8a7d82dad23b7e718f756c71f6420537e023e,8
https://github.com/psf/requests,4004,https://github.com/Lukasa/requests,2017-05-09T08:18:18Z,2017-05-09T09:08:06Z,"['823519d45c0b65fb41443db6038a2662b8659251', 'd49f3e258ca6df6acb49ebdd4ab8996e7382fb36', '4bad52caa224a83b3e49b2063fcb21e7b85bbae9', 'debc5de6d4cf77f85f261d55f41084729e25f928', '074c4a32d8f6ab1d264e6b94521af8eb42240dcd', 'ddada2d7503a5506fb28db8e60890d54f4568317']",2017-05-09T08:38:51Z,074c4a32d8f6ab1d264e6b94521af8eb42240dcd,4
https://github.com/psf/requests,4033,https://github.com/Lukasa/requests,2017-05-17T17:44:14Z,2017-05-18T01:06:42Z,"['2cb07872fe110e1addf6f15601349d4d64e1552b', '37ef88885cbc80b007869a53919f0b8db7053ace', '1553770014dc1579d74b79f7b20dea5184242ef4', 'f88e573c18859cbecd9f770b54a3bc894a52bfa0', '52a2efa2ae5d57c13bf6bb13901f1762af20a55a', 'e2142a1e542d9039d5608eaeb9dfb46743f26d38', '570c4c83a506e0999437a23fd54f6fc5b3a12d64']",2017-05-17T17:47:58Z,37ef88885cbc80b007869a53919f0b8db7053ace,3
https://github.com/psf/requests,4059,https://github.com/psf/requests,2017-05-25T15:31:38Z,2017-05-25T15:46:12Z,"['3e32356716572e59c9f10c6c2622bedf5f48b07e', 'e634ab73b27f111a1e280f6553a63620293340fa', '9fbfd22f6b6bf0075619e2181e66d557511b14d8', '7abfd92aeaeba82e1c527460b539667844fbb557']",2017-05-25T15:32:14Z,3e32356716572e59c9f10c6c2622bedf5f48b07e,4
