Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/tornadoweb/tornado,1806,https://github.com/SuminAndrew/tornado,2016-11-14T12:40:29Z,2016-11-29T08:45:33Z,"['dd047596c70e449f9c3f10e05a3efe31c7f96c11', '384f049d6ce7acb17334eeffb3d6900d4b0f5f4a', '1d8c0617d7535972f4f6fd2005000e690ae30ebf', '7bb6bb4d30076f825a52b799f641289a6bbe8ab0']",2016-08-22T10:41:17Z,dd047596c70e449f9c3f10e05a3efe31c7f96c11,2
https://github.com/tornadoweb/tornado,1817,https://github.com/mivade/tornado,2016-08-11T17:19:54Z,2017-03-25T21:25:13Z,"['4f894630d0889973c88a087b4e0de8441afdaa33', '43413a2cb962e59d8f528aa568edcd5ea59f71d4', 'f8fa4a151fdd13ea86bdea212f8f3851ee3138a0', 'c9a4adb038bb69ac5f39bb9c39abec342ff955a6', '9ffd08ff8ff3decabc503f71e883ad3a26052f40', 'c610dd403dacf850f30b4cf185cd00c3facd76c1']",2016-08-31T12:17:55Z,43413a2cb962e59d8f528aa568edcd5ea59f71d4,2
https://github.com/tornadoweb/tornado,1852,https://github.com/bdarnell/tornado,2016-09-30T15:52:35Z,2016-09-30T16:35:37Z,"['f43ec69f13dbcdc1fd03cd80ea77eed2623c5820', 'cb247cb8db7903fda0ca26531c1526e895e10800', '1664ce3d73b7e1ec891fb95545b8a724b6265e53']",2016-09-30T16:06:32Z,f43ec69f13dbcdc1fd03cd80ea77eed2623c5820,2
https://github.com/tornadoweb/tornado,1873,https://github.com/pitrou/tornado,2016-11-01T20:28:17Z,2016-11-09T21:22:08Z,"['992a00e079ae5a874d0428ef2b6f5128462f3d1f', '8fcae631e173bc084fe787ff3878b69f53e998b3', '61a84a99e8cd447471b4b13020778892a8819722', '70b075f6aab9f61387d44cc1214f74bf7cabd856', 'eaff9f218a7f2a657422968789f1b3908828699a', '236d70ce2c5e56d89a88f1ef9eeec8180561fbcd', '9e2d824307996fe1bc7250346bf3d3224fd3050f', '1030ac746be393f7c921cc27485325c11786f41c']",2016-11-01T20:32:31Z,992a00e079ae5a874d0428ef2b6f5128462f3d1f,3
https://github.com/tornadoweb/tornado,1876,https://github.com/pitrou/tornado,2016-11-03T09:48:55Z,2016-11-03T10:57:33Z,"['29b1429bda629e568ba429d3dcbf250c6722d7ee', '71cfaf666a7637f44d7541015c4780817cd4ab03', 'd509f72d54caf8ee70f446e1d90ddbdabfd5d6d0', 'c40e3a9e0ee5538e7ebb68646365d1e99f0cfccb']",2016-11-03T10:06:27Z,29b1429bda629e568ba429d3dcbf250c6722d7ee,3
https://github.com/tornadoweb/tornado,1917,https://github.com/retinator/tornado,2016-12-20T20:04:12Z,2017-03-26T17:41:36Z,"['0ed1bb761e8978b42aef2a8f654dd737eb3ff062', '3e3a34df0e153b6f58446eb5300d0eeb3f37d73c', '85f3d8bc6f349a38683edc1cb652a70b1c426153', '68c15a14656c8968c31425befb187215fec8cf82', '70727e7708e56adb44c28747d4f179eaa47c0edd', '17da654549a7c68d42ebe3b69066348c03ac4549', '7461d5c082b880e62e30f6c8cbb6e44b29cc7f4a', '71a8d194e7be8655c04d6083ac650da182879081']",2016-12-20T20:12:14Z,0ed1bb761e8978b42aef2a8f654dd737eb3ff062,2
https://github.com/tornadoweb/tornado,1935,https://github.com/mirceaulinic/tornado,2017-01-25T12:04:13Z,2017-02-07T15:47:32Z,"['14803ae4c7de6e7e656628374b0e3ee4111e54e0', '6eb51a0b9828b62905d2b549c0724fd038a1bcb0', 'c04e610ab2c76a97d08f5c9cebc1e391971f7b92', '9cec2f7e5980640d79e54420776020bb02eb53ef', 'fab3b14bb827b1f5145ece4bffa89728a8b6f6e3', '1e39fd7aaf37f94762ab0b275deb9f05ac135701']",2017-01-25T11:48:03Z,14803ae4c7de6e7e656628374b0e3ee4111e54e0,3
https://github.com/tornadoweb/tornado,1936,https://github.com/homm/tornado,2017-01-26T21:28:03Z,2017-01-27T01:16:50Z,"['aa5c6d9fdc0dc94c5710ea23dfae77f99464cfb0', '24eb6a677e7329373f3efd46da9a30f75ceb0343', 'd2acc2bd8283f22798422ee2313eaf4af7fc76c8', '4f353454a692d9203ba7f9555af88d1806275e1e']",2017-01-27T00:17:20Z,24eb6a677e7329373f3efd46da9a30f75ceb0343,2
https://github.com/tornadoweb/tornado,1957,https://github.com/bdarnell/tornado,2016-02-15T14:41:27Z,2017-02-21T00:32:54Z,"['078a4d1f510844de7d090fca33054897e79fe961', 'ef29978302e077a48b4a13dd9490181099c5ea4d', '2a157f41480f29131983758a61fb988c33443399', 'a4215304d8ff0ba55a0aee7783d9e11f22cfe460', '816ebe6cc8764ebe5b0a4c7527912362d3025907']",2017-02-21T00:40:31Z,816ebe6cc8764ebe5b0a4c7527912362d3025907,3
https://github.com/tornadoweb/tornado,1977,https://github.com/daynejones/tornado,2017-03-21T16:32:07Z,2017-03-27T16:32:12Z,"['a26daca3fa18f80264b2a29a7bc4c39f11c650a6', 'ce381f355b591deb73e4a2092fe253029258d426', '31a717697ce79d3761e263c6c376cb11c8fb8993', '471f02423745567f8c1752bbd6dfc7fa0732c2f9', 'cdc205d2e73d49f76aaa0c3d59f1274c8478ab2e']",2017-03-21T16:33:10Z,a26daca3fa18f80264b2a29a7bc4c39f11c650a6,2
https://github.com/tornadoweb/tornado,2067,https://github.com/mivade/tornado,2017-05-30T23:57:24Z,2017-10-07T16:58:48Z,"['4ef6a6426482b1f56303d6cd06339c5aacb366c8', '8eff0d41c9c128f2742965b3f1008959d2b7dd3e', 'dcb2d776c1c8d8d4d0fa74d2304647d378303d6d', '57508857aa349abd6b204ed69e3a8a6ce2518a8f', 'a317c4db47dfdec356a235f90b28761d5b502ce5', '79d9106327ef184aff19795d68c2c4bdb1ffae2d', '2eb7d1a8ebe6fd8ce61e0740b292e8c860971eba', '107efcd32d69aab790a97faa76145dd3f0c7eeed', '999ebdf5f5a31a30a89f5f88b01d473a01934024', 'e776ddba2dd221976c53dc283f9aca74d108cfc4', 'b09203b32ed96cd2c5e4f1cc5793beda809cf837']",2017-05-30T23:59:56Z,4ef6a6426482b1f56303d6cd06339c5aacb366c8,4
https://github.com/tornadoweb/tornado,2073,https://github.com/bdarnell/tornado,2017-11-05T16:17:50Z,2017-11-05T20:42:32Z,"['694a5a9c4c1b77b01b904608f45d69f70265f6d3', '4ccfc4c3f7fa7fdf68e4bbd03a0a654c1330a02f', '89b46a51720776a57cbdf89e8615a09cc020404a', 'b7d2a152f96c349648f1212c67d05f8aebd027fb', '941d6f30d738de1e979b94c3a45c9f6b628836f3', '3fb845db0b2d2c78d53d8e0cdc2ed1b11a02f170', '42a1d23bf4b11f1575def9875219ee7bc78b2e7e', 'ac13ee5f64cd3bceb1628dbcbbfc77445358038f']",2017-06-05T03:59:38Z,694a5a9c4c1b77b01b904608f45d69f70265f6d3,2
https://github.com/tornadoweb/tornado,2075,https://github.com/pitrou/tornado,2017-06-06T08:43:14Z,2017-06-11T08:41:45Z,"['21680e20c539aa837f9a42b1e3d82026c0e1beff', 'f7d8ad2dd68b1f0b623c2ab3dc4043635e78b184', '6b6d0e0673765f3c4bbc437d1599d7b7fd01f53e']",2017-06-06T08:44:56Z,21680e20c539aa837f9a42b1e3d82026c0e1beff,2
https://github.com/tornadoweb/tornado,2081,https://github.com/noyainrain/tornado,2017-06-09T14:50:34Z,2017-06-16T08:43:29Z,"['c40cdb930b2a9335af0451ef51821d4f2838c61d', '7f1a58f9faacb0bb0e95c2527a348195742eb866', 'fcc21d4e45038defbcd06d4d9a3fb551d3a92858']",2017-06-09T16:02:36Z,c40cdb930b2a9335af0451ef51821d4f2838c61d,2
https://github.com/tornadoweb/tornado,2094,https://github.com/Lancher/tornado,2017-06-19T12:26:19Z,2017-07-09T13:28:16Z,"['4bdde5986f82b4208b13c842ee3dfe9855762e88', '0b5ed867c53c0e96cf0461d56c4513b8834614df', '6edded34c0ff491ca503487435ffef92ca1f425c', 'b5e9bfadc1d9fec635cb7affc88bbecd2d4f7547', 'e4c228caef1238a1ac837105c90df612831494d4', 'd715e886a840bd3109970327c0d4c6ad46ee61c4', '8c7d46a66058504c05509badc01588ffa9db0c69']",2017-06-20T15:30:44Z,b5e9bfadc1d9fec635cb7affc88bbecd2d4f7547,2
